#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
88082,120312110,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
88082,120313099,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240321,-
88082,120313865,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240321,-
89248,124230044,LEPR,-,-,-,18,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240322,-
89248,124237821,ADIPOQ,-,-,-,4,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240322,-
89248,124244491,PPARG,-,-,-,1,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
89248,124245097,MC4R,-,-,-,9,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240322,-
89248,124250485,FTO,-,-,-,13,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
89399,109446172,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240330,-
89399,109447424,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240330,-
89399,109447720,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240330,-
89399,109447924,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240330,-
89399,109458450,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240330,-
89462,102399331,PPARG,-,PPAR-gamma|PPARG1a|PPARG1b|PPARG1c|PPARG1d|PPARG2a|PPARG2b|PPARG2c|PPARG2d,EnsemblRapid:ENSBALG00030025042,21,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma|peroxisome proliferative activated receptor gamma|peroxisome proliferator activated receptor gamma 1a|peroxisome proliferator activated receptor gamma 1b|peroxisome proliferator activated receptor gamma 1c|peroxisome proliferator activated receptor gamma 1d|peroxisome proliferator activated receptor gamma 2a|peroxisome proliferator activated receptor gamma 2b|peroxisome proliferator activated receptor gamma 2c|peroxisome proliferator activated receptor gamma 2d,20231128,-
89462,102402159,LEPR,-,LPR|OB-R,EnsemblRapid:ENSBALG00030018246,6,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240310,-
89462,102405772,FTO,-,-,EnsemblRapid:ENSBALG00030031133,18,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
89462,102406050,ADIPOQ,-,-,-,1,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240310,-
89462,102415955,MC4R,-,-,EnsemblRapid:ENSBALG00030017228,22,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240310,-
89673,114488426,FTO,-,-,EnsemblRapid:ENSPDIG00005014578,12,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
89673,114490762,ADIPOQ,-,-,EnsemblRapid:ENSPDIG00005004103,2,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240330,-
89673,114497664,LEPR,-,-,EnsemblRapid:ENSPDIG00005006111,5,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240330,-
89673,114501975,PPARG,-,-,EnsemblRapid:ENSPDIG00005020240,7,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240330,-
89673,114506828,MC4R,-,-,EnsemblRapid:ENSPDIG00005021622,9,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240330,-
91951,116998098,MC4R,-,-,Ensembl:ENSCUSG00005002259,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
91951,117000487,LEPR,-,-,Ensembl:ENSCUSG00005002617,9,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
91951,117000894,ADIPOQ,-,-,-,10,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,LOW QUALITY PROTEIN: adiponectin,20240803,-
91951,117001238,FTO,-,-,Ensembl:ENSCUSG00005008615,11,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
91951,117002671,PPARG,-,-,-,13,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
93934,107309553,MC4R,-,-,Ensembl:ENSCJPG00005015602,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240314,-
93934,107317777,LEPR,-,-,Ensembl:ENSCJPG00005014502,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240314,-
93934,107317999,ADIPOQ,-,-,Ensembl:ENSCJPG00005005522,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240314,-
93934,107319164,FTO,-,-,-,11,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
93934,107319697,PPARG,-,-,Ensembl:ENSCJPG00005012868,12,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240314,-
94827,104570320,PPARG,N309_03266,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240312,-
94827,104574573,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240312,-
94827,104577724,FTO,N309_15213,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|Alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
94827,104578398,ADIPOQ,N309_06227,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240312,-
94827,104579945,MC4R,N309_09183,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4|Melanocortin receptor 4,20240312,-
94835,109289149,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240314,-
94835,109289612,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
94835,109305431,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240314,-
94852,139309565,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20250129,-
94852,139313984,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20250129,-
94852,139316025,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20250129,-
94852,139318596,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20250129,-
94852,139323544,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20250129,-
94885,117662492,MC4R,-,-,EnsemblRapid:ENSPGUG00005014179,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240319,-
94885,117670953,FTO,-,-,EnsemblRapid:ENSPGUG00005009261,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241203,-
94885,117674986,LEPR,-,-,EnsemblRapid:ENSPGUG00005016776,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240319,-
94885,117677749,PPARG,-,-,EnsemblRapid:ENSPGUG00005007678,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240319,-
94885,117678421,ADIPOQ,-,-,EnsemblRapid:ENSPGUG00005003865,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240319,-
95912,120230797,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240321,-
95912,120231290,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240321,-
95912,120232635,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240321,-
95912,120238116,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240321,-
95912,120238154,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
97097,104613786,ADIPOQ,N335_05890,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
97097,104619602,PPARG,N335_05501,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
97097,104620634,MC4R,N335_02117,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4|Melanocortin receptor 4,20240803,-
97097,104625801,LEPR,N335_05338,-,-,Un,-,leptin receptor,protein-coding,-,-,-,LOW QUALITY PROTEIN: leptin receptor,20240803,-
97097,104626010,FTO,N335_00703,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|Alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
98922,132215431,PPARG,-,-,-,14,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240329,-
98922,132217581,FTO,-,-,-,15,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
98922,132230211,ADIPOQ,-,-,-,3,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240329,-
98922,132230975,LEPR,-,-,-,3,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240329,-
98922,132239644,MC4R,-,-,-,8,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240329,-
99487,126063596,PPARG,-,-,EnsemblRapid:ENSEMXG00005017396,20,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240324,-
99487,126064827,FTO,-,-,EnsemblRapid:ENSEMXG00005010906,21,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
99487,126073166,LEPR,-,-,EnsemblRapid:ENSEMXG00005002025,3,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240324,-
99487,126073733,ADIPOQ,-,-,EnsemblRapid:ENSEMXG00005005023,1,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240324,-
99487,126085973,MC4R,-,-,EnsemblRapid:ENSEMXG00005013344,11,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240324,-
100784,104631025,PPARG,N312_08069,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
100784,104634118,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
100784,104639190,MC4R,N312_13522,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4|Melanocortin receptor 4,20240803,-
100784,104644034,FTO,N312_05188,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|Alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
103695,110075427,MC4R,-,-,Ensembl:ENSPVIG00000014261,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240315,-
103695,110082480,FTO,-,-,Ensembl:ENSPVIG00000020118,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
103695,110083807,PPARG,-,-,Ensembl:ENSPVIG00000008327,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240315,-
103695,110085692,LEPR,-,-,Ensembl:ENSPVIG00000014941,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240315,-
103695,110088937,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240315,-
103944,107283587,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240314,-
103944,107289918,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
103944,107296822,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240314,-
103944,107298129,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240314,-
106734,116819890,LEPR,-,-,Ensembl:ENSCABG00000002772,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240318,-
106734,116820038,MC4R,-,-,Ensembl:ENSCABG00000011071,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240318,-
106734,116820240,PPARG,-,-,Ensembl:ENSCABG00000022125,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240318,-
106734,116835539,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240318,-
106734,116839447,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,LOW QUALITY PROTEIN: alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
109042,128072733,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240325,-
109042,128078653,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240325,-
109042,128081953,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
109042,128082733,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240325,-
109042,128087701,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240325,-
109475,125998082,PPARG,-,-,EnsemblRapid:ENSSRTG00000004907,20,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
109475,126011639,LEPR,-,-,EnsemblRapid:ENSSRTG00000023027,6,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240324,-
109475,126011986,ADIPOQ,-,-,EnsemblRapid:ENSSRTG00000015455,6,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240324,-
109475,126020599,MC4R,-,-,EnsemblRapid:ENSSRTG00000013987,10,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240324,-
109475,126027094,FTO,-,-,EnsemblRapid:ENSSRTG00000019168,14,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
109478,102242623,FTO,D623_10024528,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|Alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
109478,102245045,ADIPOQ,D623_10016115,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240330,-
109478,102246399,MC4R,D623_10020329,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4|Melanocortin receptor 4,20240330,-
109478,102254594,PPARG,D623_10028298,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240330,-
109478,102262387,LEPR,D623_10021892,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240330,-
110931,134361847,ADIPOQ,-,-,EnsemblRapid:ENSULUG00005016485,1,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240508,-
110931,134362048,MC4R,-,-,EnsemblRapid:ENSULUG00005004721,13,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240508,-
110931,134383754,LEPR,-,-,EnsemblRapid:ENSULUG00005011937,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240508,-
110931,134388840,FTO,-,-,EnsemblRapid:ENSULUG00005011289,10,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240508,-
110931,134390331,PPARG,-,-,EnsemblRapid:ENSULUG00005009843,11,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240508,-
111125,138647634,PPARG,-,-,-,8,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241120,-
111125,138648436,LEPR,-,-,-,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241120,-
111125,138648723,FTO,-,-,-,9,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241120,-
114329,113965009,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
114329,113968423,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
114329,113969081,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
114329,113972903,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
114329,113977218,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
118200,104298910,LEPR,N307_09391,-,EnsemblRapid:ENSPPUG00010010759,11,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241203,-
118200,104299018,FTO,N307_05644,-,EnsemblRapid:ENSPPUG00010000139,19,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|Alpha-ketoglutarate-dependent dioxygenase FTO,20241203,-
118200,104300526,MC4R,N307_03207,-,EnsemblRapid:ENSPPUG00010013926,9,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4|Melanocortin receptor 4,20240803,-
118200,104301898,PPARG,N307_05499,-,EnsemblRapid:ENSPPUG00010000579,1,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241203,-
118200,104304079,ADIPOQ,N307_06223,-,EnsemblRapid:ENSPPUG00010010218,13,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin|Adiponectin,20240803,-
118797,103073039,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
118797,103074895,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240311,-
118797,103078347,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin|C1Q and collagen domain containing adiponectin,20240311,-
118797,103084384,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240311,-
118797,103085722,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240311,-
120794,119144907,MC4R,-,-,-,3,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
120794,119147498,PPARG,-,-,-,4,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
120794,119155268,LEPR,-,-,-,11,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
120794,119157073,ADIPOQ,-,-,-,13,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,LOW QUALITY PROTEIN: adiponectin,20240803,-
120794,119157842,FTO,-,-,-,15,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
